"BUYORDERS.APIKEY"|"BUYORDERS.YEAR"|"BUYORDERS.MONTH"|"BUYORDERS.DAY"|"BUYORDERS.TOTAL"|"BUYORDERS.BUYORDERITEMS"|"BUYORDERS.PAYMENTTYPE"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"16100","price":"1418.65","sku":"31970","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"58.65","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"12717","price":"3448.93","sku":"26204","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"16110","price":"2124.15","sku":"31980","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"7775","price":"21.25","sku":"13984","specs":"{"Cor":"Incolor"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"14044","price":"5099.15","sku":"28096","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14082","price":"101.15","sku":"28134","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"16100","price":"1418.65","sku":"31970","specs":"{"Cor":"Preto"}"},"quantity":"2.0","tags":"[]"},{"product":{"id":"18188","price":"58.65","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"16102","price":"1954.15","sku":"31972","specs":"{"Cor":"Azul Marinho"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"17576","price":"2081.65","sku":"34890","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14067","price":"211.65","sku":"28119","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"17540","price":"1146.65","sku":"34854","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"14030","price":"1019.15","sku":"28082","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"17540","price":"1146.65","sku":"34854","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"17540","price":"1146.65","sku":"34854","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"14030","price":"1019.15","sku":"28082","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"12717","price":"3448.93","sku":"26204","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"14032","price":"1954.15","sku":"28084","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"14078","price":"186.15","sku":"28130","specs":"{"Cor":"Preto","Voltagem":"Não se aplica"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"11048","price":"4398.94","sku":"22534","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"39429","price":"379.99","sku":"69116","specs":"{"Voltagem":"220V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"39699","price":"19.99","sku":"69562","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"39694","price":"12.99","sku":"69557","specs":"{}"},"quantity":"6.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"32980","price":"73.72","sku":"81646","specs":"{"Cor":"Preto","Tamanho":"33/34"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"33397","price":"81.92","sku":"58375","specs":"{"Cor":"Preto","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"50023","price":"204.92","sku":"88086","specs":"{"Cor SKU":"Preto","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"33278","price":"114.72","sku":"58013","specs":"{"Cor":"Dourado","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"35860","price":"3498.93","sku":"62228","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"39429","price":"379.99","sku":"69113","specs":"{"Voltagem":"127V"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"50989","price":"101.92","sku":"90426","specs":"{"Cor Sku":"Marrom","Tamanho":"23/24"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51820","price":"101.92","sku":"92000","specs":"{"Cor Sku":"Preto","Tamanho":"19"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"41347","price":"127.42","sku":"72692","specs":"{"Cor":"Rosa","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50015","price":"229.42","sku":"88036","specs":"{"Cor":"Preto","Tamanho":"33/34"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"50458","price":"49.99","sku":"89083","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"50038","price":"28.62","sku":"88137","specs":"{"Cor":"Vermelho"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"49916","price":"90.12","sku":"87795","specs":"{"Cor":"Preto","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"50018","price":"81.92","sku":"88048","specs":"{"Cor":"Rosa","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"49914","price":"98.32","sku":"87771","specs":"{"Cor":"Transparente","Tamanho":"33/34"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"50018","price":"81.92","sku":"88048","specs":"{"Cor":"Rosa","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50339","price":"73.72","sku":"88903","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"1394","price":"106.52","sku":"3790","specs":"{"Cor":"Preto","Tamanho":"39/40"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50018","price":"81.92","sku":"88048","specs":"{"Cor":"Rosa","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"50312","price":"163.92","sku":"88845","specs":"{"Cor":"Branco","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"50018","price":"81.92","sku":"88047","specs":"{"Cor":"Rosa","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"48500","price":"189.99","sku":"85553","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"20805","price":"899.99","sku":"38304","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"39544","price":"39.99","sku":"69297","specs":"{"Cor":"UNICA"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"33162","price":"4099","sku":"57800","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"36268","price":"199.99","sku":"63017","specs":"{"Cor Sku":"Branco","Tamanho":"22"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"39662","price":"18.99","sku":"69505","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"47688","price":"129.99","sku":"84696","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"32713","price":"98.32","sku":"81756","specs":"{"Cor":"Verde","Tamanho":"33/34"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"50672","price":"79.9","sku":"89522","specs":"{"Cor":"Dourado","Tamanho":"17"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"32980","price":"73.72","sku":"87754","specs":"{"Cor":"Vermelho","Tamanho":"37"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"7198","price":"99.9","sku":"12965","specs":"{"Volume":"100ml"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"16388","price":"176.9","sku":"32468","specs":"{"Volume":"75ml"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"7072","price":"59.9","sku":"12839","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"9311","price":"224.91","sku":"18550","specs":"{"Cor":"Preto/Branco","Tamanho":"M"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"11315","price":"289.9","sku":"22463","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"9774","price":"206.1","sku":"19646","specs":"{"Cor":"Variadas","Tamanho":"G"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"9812","price":"80.1","sku":"19710","specs":"{"Cor":"Cinza","Tamanho":"G"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"11241","price":"245.65","sku":"22384","specs":"{"Cor":"Laranja"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"5034","price":"160.65","sku":"9229","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"4936","price":"1529.36","sku":"9023","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"3"|"NULL"|"[{"product":{"id":"7379","price":"0","sku":"14688","specs":"{"Cor":"Prata/Bege"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"12386","price":"165.21","sku":"25519","specs":"{"Cor":"Preto","Tamanho":"Único"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"16101","price":"1304.13","sku":"31971","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"16098","price":"1217.13","sku":"31968","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"7735","price":"782.13","sku":"13929","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"7776","price":"42.63","sku":"13985","specs":"{"Cor":"Incolor"}"},"quantity":"2.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"7735","price":"782.13","sku":"13929","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"16098","price":"1217.13","sku":"31968","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"18445","price":"3499","sku":"36720","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"15052","price":"191.31","sku":"29739","specs":"{"Cor":"Preto/Branco","Tamanho":"39"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"10573","price":"95.61","sku":"21344","specs":"{"Cor":"Preto/Branco","Tamanho":"GG"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"7735","price":"782.13","sku":"13929","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"10208","price":"417.51","sku":"19615","specs":"{"Cor":"Cinza/Amarelo","Tamanho":"38"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"16101","price":"1304.13","sku":"31971","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"16101","price":"1304.13","sku":"31971","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"15052","price":"191.31","sku":"29736","specs":"{"Cor":"Preto/Branco","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"15052","price":"191.31","sku":"29766","specs":"{"Cor":"Bege","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"13966","price":"1130.13","sku":"28011","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"13966","price":"1169.1","sku":"28011","specs":"{"Cor":"Preto"}"},"quantity":"2.0","tags":"[]"},{"product":{"id":"14936","price":"89.1","sku":"29469","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"16098","price":"1217.13","sku":"31982","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"20108","price":"2339.1","sku":"40722","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"62.1","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"20108","price":"2339.1","sku":"40722","specs":"{"Cor":"Cinza"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"62.1","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"12389","price":"173.91","sku":"25524","specs":"{"Cor":"Preto","Tamanho":"P"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"10564","price":"243.51","sku":"21289","specs":"{"Cor":"Pink","Tamanho":"GG"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"12400","price":"104.31","sku":"25560","specs":"{"Cor":"Preto","Tamanho":"GGG"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"cariocashopping"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"1631","price":"79.99","sku":"3150","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"52324","price":"79.11","sku":"93099","specs":"{"Cor":"Preto","Tamanho":"39/40"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"51384","price":"87.91","sku":"91351","specs":"{"Cor":"Lilás","Tamanho":"39/40"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50030","price":"219.91","sku":"88107","specs":"{"Cor":"Branco","Tamanho":"39/40"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"36715","price":"339.25","sku":"63963","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"36715","price":"339.25","sku":"63963","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"51388","price":"105.51","sku":"91405","specs":"{"Cor":"Marrom","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"50039","price":"0.91","sku":"88138","specs":"{"Cor":"Rosa"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"41347","price":"3.89","sku":"87751","specs":"{"Cor":"Lilás","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"23137","price":"412.42","sku":"41461","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"23138","price":"205.8","sku":"42766","specs":"{"Cor":"Verde Escuro"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"37667","price":"147.94","sku":"41467","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"37373","price":"31.41","sku":"65099","specs":"{}"},"quantity":"10.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"50014","price":"237.51","sku":"88026","specs":"{"Cor":"Rosa","Tamanho":"38"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"50083","price":"96.71","sku":"88213","specs":"{"Cor":"Preto"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"51786","price":"0","sku":"91948","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"51388","price":"105.51","sku":"91406","specs":"{"Cor":"Marrom","Tamanho":"36"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"74656","price":"157.89","sku":"103710","specs":"{}"},"quantity":"3.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"50989","price":"107.91","sku":"90426","specs":"{"Cor Sku":"Rosa","Tamanho":"23/24"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"50983","price":"116.91","sku":"90355","specs":"{"Cor Sku":"Lilás","Tamanho":"28"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"50944","price":"439.91","sku":"90169","specs":"{"Cor SKU":"Preto","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"51385","price":"237.51","sku":"91382","specs":"{"Cor":"Bege","Tamanho":"37"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"51384","price":"87.91","sku":"91360","specs":"{"Cor":"Amarelo","Tamanho":"35"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"32713","price":"105.51","sku":"56810","specs":"{"Cor":"Rosa","Tamanho":"38"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"47288","price":"189.9","sku":"84187","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"36715","price":"339.25","sku":"63963","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"74571","price":"155.73","sku":"103568","specs":"{"Cor":"Rosa"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"parquedpedro"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"36715","price":"339.25","sku":"63963","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"18711","price":"2174.13","sku":"37666","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"18711","price":"2174.13","sku":"37666","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"18711","price":"2174.13","sku":"37666","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"18717","price":"782.13","sku":"37672","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"18717","price":"782.13","sku":"37672","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"18717","price":"782.13","sku":"37672","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppinggranderio"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"18717","price":"782.13","sku":"37672","specs":"{"Cor":"Azul"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"9011","price":"235.8","sku":"17750","specs":"{"Cor":"Branco","Tamanho":"P"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"12595","price":"14037.32","sku":"26214","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"7741","price":"552.42","sku":"15269","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"shoppingleblon"|"2022"|"12"|"30"|"NULL"|"[{"product":{"id":"12806","price":"157.89","sku":"26517","specs":"{}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"12802","price":"157.89","sku":"26513","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"31"|"NULL"|"[{"product":{"id":"33139","price":"712.6","sku":"50075","specs":"{}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"31"|"NULL"|"[{"product":{"id":"12424","price":"200.01","sku":"25649","specs":"{"Cor":"Verde Claro","Tamanho":"GG"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"31"|"NULL"|"[{"product":{"id":"10209","price":"799.9","sku":"19624","specs":"{"Cor":"Preto/Branco","Tamanho":"39"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"31"|"NULL"|"[{"product":{"id":"30013","price":"364.57","sku":"48874","specs":"{"Voltagem":"220v"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
"bangushopping"|"2022"|"12"|"31"|"NULL"|"[{"product":{"id":"16101","price":"1304.13","sku":"31986","specs":"{"Cor":"Branco"}"},"quantity":"1.0","tags":"[]"},{"product":{"id":"18188","price":"60.03","sku":"36207","specs":"{"Cor":"Transparente"}"},"quantity":"1.0","tags":"[]"}]"|"NULL"
